nombre_colegio,departamento_colegio,municipio_colegio,area_colegio,sector_colegio,lectura_critica,matematicas,sociales,ciencias,ingles,global,n_estudiantes
col santa teresita,antioquia,medellín,urbano,no oficial,61.2,55.3,53.7,54.6,60.6,282.65,20
col santa teresita,norte santander,cúcuta,urbano,no oficial,61.0740740740741,59.2592592592593,56.2592592592593,56.6666666666667,59.5555555555556,292.111111111111,27
col santa teresita,santander,barrancabermeja,urbano,no oficial,67.6190476190476,65.6190476190476,63.3333333333333,63.952380952381,68.952380952381,327.142857142857,21
col santander,tolima,ibagué,urbano,no oficial,62.3636363636364,61.1818181818182,60.8636363636364,59.0909090909091,59.2727272727273,303.727272727273,22
col santo angel,norte santander,cúcuta,urbano,oficial,67.9871794871795,71.0897435897436,63.2820512820513,66.0512820512821,69.7142857142857,336.461538461538,78
col santo angel de la guarda,norte santander,cúcuta,urbano,no oficial,70.1555555555556,78.3555555555556,66.8444444444445,70.8222222222222,71.2888888888889,357.666666666667,45
col santo angel la libertad,norte santander,cúcuta,urbano,no oficial,56.8571428571429,54.7142857142857,52.1428571428572,51.7857142857143,59.6923076923077,270.857142857143,14
col santo domingo de guzman,antioquia,bello,urbano,oficial,61.0819672131148,57.0983606557377,56.327868852459,54.5245901639344,60.4754098360656,287.524590163934,61
col santo domingo savio,meta,acacías,urbano,no oficial,58.7428571428572,55.1142857142857,53.7714285714286,55.7428571428572,57.1714285714286,279.742857142857,35
col santo tomas de aquino,bogotá,bogotá d.c.,urbano,no oficial,65.8360655737705,67.3770491803279,62.3770491803279,64.1639344262295,75.6229508196721,328.770491803279,61
col santo toribio de mongrovejo,bogotá,bogotá d.c.,urbano,no oficial,57.25,55.3333333333333,54.9583333333333,55.5833333333333,57.9166666666667,279.791666666667,24
col sapiencia,antioquia,medellín,urbano,no oficial,62.2,66.3,56.8,59.4,65.1,307.5,10
col semiprecencial santa cruz,meta,villavicencio,urbano,no oficial,47.6382978723404,43.9042553191489,41.7446808510638,43.2127659574468,43.8617021276596,220.563829787234,94
col semipresencial san juan bosco,putumayo,puerto asís,urbano,no oficial,46.8356164383562,42.5890410958904,38.7671232876712,43.0821917808219,41.2054794520548,213.452054794521,73
col senderos,valle,jamundí,urbano,no oficial,56.4090909090909,54.5,52.6818181818182,53.4090909090909,57.7272727272727,272.681818181818,22
col senderos de paz,valle,cali,urbano,no oficial,44.6515151515152,37.9090909090909,36.5606060606061,39.8939393939394,38.2307692307692,198.227272727273,66
col servicios educ para el desarrollo integl  sedi,valle,cartago,urbano,no oficial,48.8809523809524,43.6666666666667,43.1666666666667,43.0476190476191,44.5,223.357142857143,42
col sigmund freud,valle,yumbo,urbano,no oficial,47.2,47,45.8,48,46.4,234.8,5
col sintrafec hernan silva perez,tolima,ibagué,urbano,no oficial,57.6956521739131,52.0434782608696,52.0434782608696,50.5217391304348,58.2608695652174,267.347826086957,23
col superior de occidente,bogotá,bogotá d.c.,urbano,no oficial,55,50.2105263157895,49.7894736842105,52.5263157894737,53.421052631579,259.947368421053,19
col sur oriental panamericano,bogotá,bogotá d.c.,urbano,no oficial,53.7142857142857,48.968253968254,47,49.8888888888889,51.2698412698413,249.984126984127,63
col tec carlos j. huelgos,tolima,ibagué,urbano,no oficial,57.1285714285714,57.2285714285714,55,55.4285714285714,54.8142857142857,280.471428571429,70
col tec comercial yaregui,santander,floridablanca,urbano,no oficial,56.3529411764706,51.4705882352941,47.7647058823529,49.0588235294118,54.2352941176471,257,17
col tec juvenil del valle,valle,cali,urbano,no oficial,48.3409090909091,45.25,43.1136363636364,45.2954545454546,44.8636363636364,227.25,44
col tec vicente azuero,santander,floridablanca,urbano,oficial,56.4657039711191,55.2238267148015,52.5559566787004,53.7870036101083,54.2472727272727,272.386281588448,277
col teodoro gutierrez calderon,norte santander,san cayetano,urbano,oficial,50.5471698113208,48.811320754717,44.4339622641509,45.6792452830189,48.7735849056604,237.415094339623,53
col triangulo chapinero,bogotá,bogotá d.c.,urbano,no oficial,53.5,50.0454545454546,48.0454545454546,51.1818181818182,53,254.454545454546,22
col triangulo kennedy,bogotá,bogotá d.c.,urbano,no oficial,52.5,50.0454545454546,46.3636363636364,48.3181818181818,52.5,247.863636363636,22
col triangulo patio bonito,bogotá,bogotá d.c.,urbano,no oficial,48.1666666666667,45,42.1111111111111,45.1666666666667,48,226.777777777778,18
col univ san carlos,norte santander,cúcuta,urbano,no oficial,57.5,41.5,53.5,48.5,57,254,2
col victorioso,meta,villavicencio,rural,no oficial,59.7777777777778,59.2222222222222,58,56.6666666666667,64.1111111111111,294.444444444444,9
col vida nueva,valle,cali,urbano,no oficial,47.7692307692308,44.0512820512821,43.3589743589744,42.4102564102564,45.3076923076923,222.384615384615,39
col villa de ampudia,valle,jamundí,urbano,no oficial,48.9230769230769,48.2307692307692,46.3076923076923,46.3846153846154,50.6923076923077,238.538461538462,13
col villa de las palmas,valle,palmira,urbano,no oficial,61.4444444444445,59.5555555555556,59.4444444444445,58.6666666666667,69.1428571428572,300.444444444444,9
col yariguies,santander,barrancabermeja,urbano,no oficial,53,47.9230769230769,47.4615384615385,51.3846153846154,71,250.384615384615,13
col.  franciscano agustin gemelli,caldas,manizales,urbano,no oficial,65.8888888888889,69.5555555555556,63.037037037037,64.7777777777778,68.9259259259259,330.222222222222,27
col.  general pedro alcántara herrán,valle,cali,urbano,no oficial,53.7692307692308,51.3076923076923,50.3076923076923,48.7692307692308,57.9230769230769,257.846153846154,13
col.  gimn. mompiano,bolivar,cartagena de indias,urbano,no oficial,67.6428571428571,65.7857142857143,63.4285714285714,65.5714285714286,80,333.571428571429,14
col.  montessori,bolivar,cartagena de indias,urbano,no oficial,65.1714285714286,67.7142857142857,62.7571428571429,64.4142857142857,81.1428571428571,331.285714285714,70
col. adventista barbosa,santander,barbosa,urbano,no oficial,62.8571428571429,61.4285714285714,58.5,61.8571428571429,61.5714285714286,305.928571428571,14
col. adventista de c/gena.,bolivar,cartagena de indias,urbano,no oficial,59.1621621621622,53.7567567567568,50.7837837837838,54.8378378378378,56.9444444444445,273.837837837838,37
col. adventista de turbo,antioquia,turbo,urbano,no oficial,50.8529411764706,46.3529411764706,44.7647058823529,46.1176470588235,47.6969696969697,235.058823529412,34
col. adventista marco fidel suarez,magdalena,santa marta,urbano,no oficial,53.8,47.4,47.6,48,49.6,246.4,5
col. americano,caldas,manizales,urbano,no oficial,53.3333333333333,54.6666666666667,51.3333333333333,49.3333333333333,50,260,3
col. biffi,bolivar,cartagena de indias,urbano,no oficial,65.855421686747,60.7349397590362,61.9277108433735,59.421686746988,66.5421686746988,311.722891566265,83
col. bilingue de cartagena,bolivar,cartagena de indias,urbano,no oficial,62.4166666666667,61.9166666666667,58.0833333333333,58.625,74.5833333333333,306.875,24
col. bto. sdo corazon de jesus,la guajira,riohacha,urbano,no oficial,60.8166666666667,62.1833333333333,57.3666666666667,58.25,59.2166666666667,298.133333333333,60
col. calleja real,cesar,valledupar,urbano,no oficial,59.5925925925926,60.962962962963,54.1481481481482,55.4074074074074,61.8518518518519,289.333333333333,27
col. camino del coral de c/gena.,bolivar,cartagena de indias,urbano,no oficial,57.6792452830189,53.1509433962264,52.6415094339623,55.3018867924528,58.6603773584906,274.962264150943,53
col. camp. nuevo francis,santander,floridablanca,urbano,no oficial,44.3333333333333,49.6666666666667,44.3333333333333,42,46,225.666666666667,3
col. colombo ingles,cesar,valledupar,urbano,no oficial,66.0375,66.1125,64.6875,63.2,73.6125,328.325,80
col. comfamiliar c/gena.,bolivar,cartagena de indias,urbano,no oficial,60.5073529411765,55.4191176470588,56.6029411764706,55.9779411764706,58.9632352941177,286.323529411765,136
col. coop. la presentacion,huila,garzón,urbano,no oficial,61.5106382978723,60.0851063829787,54.7659574468085,58.1063829787234,61.7872340425532,294.340425531915,47
col. cooperativo apartado carlos arturo roldan betancur,antioquia,apartadó,urbano,no oficial,63.5789473684211,63.8157894736842,61.7631578947368,59.7894736842105,65.2571428571429,311.894736842105,38
col. cristiano evangelico shalom,cesar,valledupar,urbano,no oficial,54.3076923076923,48.7692307692308,45.4615384615385,48.3076923076923,50,246.307692307692,13
col. cultural andino,caldas,manizales,urbano,no oficial,51.4615384615385,54.8461538461539,47.8461538461538,49.3846153846154,59.4166666666667,257.153846153846,13
col. de la esperanza,bolivar,cartagena de indias,urbano,no oficial,66.4761904761905,66.5714285714286,61.9047619047619,63.3333333333333,68.8571428571429,324.52380952381,21
col. de la salle,bolivar,cartagena de indias,urbano,no oficial,67.0357142857143,66.25,62.2857142857143,64.8214285714286,74.3571428571429,329.107142857143,56
col. de ntra. sra. del rosario,caldas,manizales,urbano,no oficial,64.78,68.38,59.22,64.08,69.32,322.6,50
col. diocesano juan xxiii,valle,cartago,urbano,no oficial,57.3,54.6666666666667,50.1666666666667,51.1333333333333,56.6428571428572,267.566666666667,30
col. diocesano nuestra senora del carmen,antioquia,turbo,urbano,no oficial,59.2121212121212,54.6363636363636,52.5454545454546,51.7575757575758,56.3636363636364,273.454545454545,33
col. domingo savio,cesar,valledupar,urbano,no oficial,58.8125,57.9375,58.5,55.0625,64,290.5625,16
col. el carmelo,bolivar,cartagena de indias,urbano,no oficial,65.3846153846154,66.0769230769231,63,64.3846153846154,69.2307692307692,325.230769230769,13
col. el carmelo conuraba,antioquia,turbo,urbano,no oficial,46.625,43.1875,43.4375,41.75,45.125,219.375,16
col. el divino salvador,bolivar,cartagena de indias,urbano,no oficial,62.8275862068966,59.4137931034483,57.4137931034483,59.3103448275862,62.4137931034483,299.793103448276,29
col. eucaristico de santa teresa,bolivar,cartagena de indias,urbano,no oficial,61.1923076923077,61.5,56.3846153846154,58.8461538461539,66.4230769230769,300.115384615385,26
col. eugenia ravasco,caldas,manizales,urbano,no oficial,62.2727272727273,60.6060606060606,54.6969696969697,59.3333333333333,61.2424242424243,296.909090909091,33
col. filipense ntra sra de lourdes,caldas,manizales,urbano,no oficial,63.2142857142857,65.2857142857143,58.5714285714286,60.0357142857143,64.8214285714286,310.071428571429,28
col. gimn. moderno,huila,neiva,urbano,no oficial,58.6470588235294,60.764705882353,54.1764705882353,59.5294117647059,65.1875,293.470588235294,17
col. gonzalo jimenez de quezada,bolivar,cartagena de indias,urbano,no oficial,56.375,48.0416666666667,50.75,51.6666666666667,50.1666666666667,258,24
col. juan jose rondon,meta,villavicencio,urbano,no oficial,54,38,40,39,44,214,1
col. la anunciacion,bolivar,cartagena de indias,urbano,no oficial,69.0212765957447,65.1063829787234,64.2340425531915,63.8510638297872,66.531914893617,328.106382978723,47
col. la anunciacion,huila,timaná,urbano,no oficial,57.4615384615385,67.8461538461538,58.9230769230769,58.3076923076923,59.1538461538462,302.692307692308,13
col. la salle de villavicencio,meta,villavicencio,urbano,no oficial,63.7,61.5,56.6666666666667,57.8,69.7333333333333,303.366666666667,30
col. los libertadores,caldas,manizales,urbano,no oficial,55.3333333333333,48.6666666666667,49.3333333333333,50.3333333333333,55.6666666666667,256.666666666667,3
col. marcelo graziosi,la guajira,riohacha,urbano,no oficial,60.45,65.15,56.6,59.5,66.35,304.4,20
col. maria montesorri,bolivar,cartagena de indias,urbano,no oficial,57.1,57.7,50.9,53.5,57.95,275.2,20
col. mayor de ntra señora,caldas,manizales,urbano,no oficial,66.1063829787234,69.8297872340426,66.0851063829787,67.2765957446809,68.5744680851064,337.106382978723,47
col. militar almirante colon,bolivar,cartagena de indias,urbano,no oficial,56.5484375,52.8609375,50.6234375,52.38125,53.9796875,265.84375,640
col. militar jose maria cordoba,cordoba,planeta rica,urbano,no oficial,43.6470588235294,38.5882352941177,37.1176470588235,38.8823529411765,40.2352941176471,198.117647058824,17
col. mix. carlos payan,valle,cali,urbano,no oficial,47.1363636363636,41.4545454545455,39.5909090909091,42.7727272727273,42.8421052631579,213.772727272727,22
col. mixto la popa,bolivar,cartagena de indias,urbano,no oficial,63.46875,64.65625,61.875,63.25,72.78125,320.1875,32
col. modelo de la costa,bolivar,cartagena de indias,urbano,no oficial,61.4166666666667,59.5,63.375,58.7916666666667,62.0416666666667,304.375,24
col. moderno del norte,bolivar,cartagena de indias,urbano,no oficial,62.1472392638037,61.3865030674847,58.4539877300614,61.6441717791411,62.0613496932515,305,163
col. naval de crespo,bolivar,cartagena de indias,urbano,oficial,61.4814814814815,62.9259259259259,59.6666666666667,62.1111111111111,64.1481481481482,308.62962962963,27
col. ntra. se?ora de la candelaria,bolivar,cartagena de indias,urbano,no oficial,60.4262295081967,50.4918032786885,53.2131147540984,55.4098360655738,61.1311475409836,276.836065573771,61
col. nuestra señora de fátima,boyaca,tunja,urbano,oficial,61.0434782608696,59.1956521739131,56.1956521739131,56.8260869565217,58.1304347826087,291.54347826087,46
col. nuestra señora del rosario,santander,floridablanca,urbano,no oficial,68.2222222222222,72.2037037037037,66.2314814814815,66.1296296296296,71.9722222222222,342.462962962963,108
col. nuevo gimnasio,caldas,manizales,urbano,no oficial,57.08,50.36,49.72,51.28,56.5416666666667,261.84,25
col. octaviana del c. vives c,bolivar,cartagena de indias,urbano,no oficial,45.3846153846154,42.8974358974359,38.4615384615385,41.2820512820513,41.8205128205128,209.923076923077,39
col. pablo sexto,cesar,valledupar,urbano,no oficial,59.6272727272727,56.1181818181818,55.7545454545455,55.2090909090909,60.0545454545455,284.736363636364,110
col. parroquial el carmelo,cesar,valledupar,urbano,no oficial,62.0392156862745,63.1960784313726,59.6666666666667,62.8039215686275,67.5294117647059,311.745098039216,51
col. rafael pombo,valle,cartago,urbano,no oficial,66.2857142857143,68.4285714285714,62.2142857142857,64.9285714285714,77.2857142857143,332,14
col. sagrada familia,cesar,valledupar,urbano,no oficial,69.5573770491803,77.0327868852459,69.8360655737705,72.5573770491803,80.0983606557377,364.295081967213,61
col. salesiano san pedro claver,bolivar,cartagena de indias,urbano,no oficial,62.4198473282443,59.7022900763359,56.8931297709924,58.8091603053435,65.3206106870229,299.534351145038,131
col. san  rafael  arcangel,bolivar,cartagena de indias,urbano,no oficial,54.25,49.3333333333333,47.25,47.375,57.0434782608696,250.333333333333,24
col. san fernando,cesar,valledupar,urbano,no oficial,70.5416666666667,70.75,66.4166666666667,67.75,73.0833333333333,345.833333333333,24
col. san miguel - hormiguita,caldas,manizales,urbano,no oficial,61.5833333333333,62.1666666666667,64,60.0833333333333,65.75,311.166666666667,12
col. santa clara de hungria,huila,neiva,urbano,no oficial,61.8846153846154,62.7307692307692,57,58.8846153846154,61.48,301.038461538462,26
col. santa fe,cesar,valledupar,urbano,no oficial,67.77,71.29,65.89,67.03,76.3,343.17,100
col. santa inés,caldas,manizales,urbano,no oficial,64.0833333333333,64.5416666666667,62.4166666666667,60.6666666666667,72.625,318.375,24
col. santa teresita del niño jesus,meta,villavicencio,urbano,no oficial,58.125,50.375,44.125,50,55.375,255,8
col. santo tomas de aquino,bolivar,cartagena de indias,urbano,no oficial,64.9705882352941,63.2941176470588,62.2941176470588,62.7352941176471,67.1176470588235,318.029411764706,34
col. selvalegre,amazonas,leticia,urbano,no oficial,53.8,59.8,50,53,57.4,272.2,5
col. seminario redentorista  s. clemente,caldas,manizales,urbano,no oficial,62.8735632183908,66.183908045977,60.3333333333333,62.3218390804598,65.5647058823529,315.413793103448,87
